pitchid,pitcherid,yearid,height,initspeed,breakx,breakz,initposx,initposz,extension,spinrate
21725,2,3,80,85.43384877,-1.939329565,7.474410808,-2.412042286,6.002966528,6.687407612,2116.100692
21726,4,3,72,80.35934872,6.333024956,0.556434298,-2.048781723,5.904164899,6.508287905,2532.760535
21727,2,3,80,87.34413604,-4.9154079,7.543583783,-2.441550571,5.737203217,6.440074017,2200.872694
21728,4,3,72,87.28300037,-5.69962203,5.815651214,-2.033774908,5.717064931,6.138211604,1635.539947
21729,3,3,77,85.45686288,11.03713922,3.721681053,4.298141412,6.425432246,6.595129884,2113.58658
21730,2,3,80,88.28729785,-1.888439731,9.879414488,-1.875868619,6.096119806,5.984962327,2273.668608
21731,5,3,72,91.59766221,-9.791884611,7.000409529,-1.476498373,5.669691536,6.36053065,2075.155376
21732,1,3,76,77.52621288,3.985330507,-5.097347707,-1.710979427,6.642694875,5.843064596,2947.56722
21733,4,3,72,85.65412023,-0.108573361,2.191738053,-1.787580693,6.029356827,5.97750493,2457.500673
21734,1,3,76,82.45998981,-1.140668723,0.705299054,-2.056799998,6.771936276,6.43724171,2355.764946
21735,4,3,72,93.06553341,-3.994399812,8.276161161,-1.853766606,5.741072321,6.439529774,2265.835743
21736,3,3,77,84.6807844,-2.093290211,3.830077928,4.114049409,6.50775819,6.565239122,2217.350582
21737,2,3,80,87.67064865,-8.234591625,9.19318485,-2.181611886,5.829044129,6.239744893,2059.91821
21738,4,3,72,92.24895175,-6.588985514,7.339054588,-1.916959731,5.877598858,6.093398301,2391.435701
21739,4,3,72,85.62428572,-8.099667694,3.469829018,-2.178055812,5.725889326,5.731074168,1266.890095
21740,6,3,73,91.99036554,5.76809278,9.92741124,1.983838544,6.030323375,6.305167186,2017.216732
21741,2,3,80,86.27464175,-5.247415743,6.548996107,-2.121322238,5.756622907,6.321667195,2109.818605
21742,2,3,80,86.82332837,-3.819334964,5.682222071,-2.125709672,5.765361505,6.369562503,2167.258915
21743,6,3,73,92.67147304,3.774184729,10.62236021,1.625017201,5.901799658,6.587991679,2012.022617
21744,5,3,72,80.04080345,-5.541141677,5.751903659,-1.347987992,5.7566218,6.171765119,1177.845075
21745,1,3,76,75.81461678,6.109794133,-4.204932216,-1.591642149,6.488235246,5.913198405,2915.110045
21746,2,3,80,87.12120904,-2.675842102,8.202579005,-2.615886395,5.696637306,6.306724746,2075.150538
21747,1,3,76,86.72048782,-7.637417761,5.287502479,-1.972144971,6.345347374,6.201512686,2170.315147
21748,2,3,80,76.23377682,6.185067525,-6.834268109,-2.048307356,5.714986087,5.959272417,2397.284316
21749,2,3,80,87.00736084,-3.330435599,10.71361721,-2.007689694,5.981595572,6.240160741,2271.980384
21750,4,3,72,92.56039912,-3.087612401,11.16343869,-1.996070644,6.080660614,6.042248489,2492.487274
21751,3,3,77,85.64512409,10.67786882,7.099945618,3.986627788,6.460800724,6.157252762,1972.898199
21752,2,3,80,73.78947869,2.139634056,-3.654784463,-2.292693457,5.718626603,6.49965,2450.648492
21753,2,3,80,88.71892605,-6.186635239,8.474011695,-2.328610349,5.839138587,6.298823944,2042.758575
21754,1,3,76,89.76608704,-5.478551985,5.913133008,-1.447166203,6.559398177,6.174385234,2289.305846
21755,4,3,72,94.50109534,-6.164786175,12.30426229,-1.80862038,6.167784014,6.168775411,2469.900098
21756,4,3,72,94.52618407,-3.453810656,9.387185802,-2.038338135,5.883195853,6.128357967,2444.524279
21757,3,3,77,82.07715777,4.004347205,4.379015109,4.169226305,6.437315477,6.110160237,2147.164592
21758,3,3,77,85.41456067,8.800466777,8.077466165,4.047904575,6.52910412,6.329291148,2057.780581
21759,3,3,77,83.40546356,2.094444376,3.629956622,4.36587543,6.242638955,6.243760973,2193.388203
21760,2,3,80,89.17353595,-5.209827553,10.54999849,-2.17499749,5.953427669,6.259592719,2482.637306
21761,6,3,73,77.3002668,-4.289728619,1.368440409,2.511957242,5.944789493,6.273145108,2271.426881
21762,3,3,77,87.37796236,4.765764152,11.56507768,3.875913556,6.652531641,6.08179727,2166.627126
21763,4,3,72,93.21423939,-5.174792899,9.578898474,-1.857277698,5.936552397,6.26482276,2350.767214
21764,2,3,80,88.31505731,-2.290935864,12.46673753,-1.967736619,6.024879937,5.982804247,2556.213755
21765,3,3,77,85.58791712,7.335597907,3.735349733,4.282067251,6.306374046,6.321610568,2224.84763
21766,6,3,73,75.69689163,-3.611271125,-4.718005904,2.110630708,5.878623391,6.266282514,1975.650024
21767,2,3,80,85.73430641,-0.616440551,11.12433751,-2.471294936,5.886443025,6.587016915,2360.224341
21768,3,3,77,86.20075349,4.79297765,8.727468393,4.326533989,6.282037202,6.274320717,2191.472727
21769,3,3,77,87.78771609,1.863692636,10.11620924,4.191615053,6.44353979,6.41686312,2248.29509
21770,1,3,76,80.54897558,-8.093511493,-0.560314193,-1.896154541,6.426888357,6.358966199,1541.030789
21771,5,3,72,81.50213864,-9.794789572,2.843578463,-1.633399872,5.656166767,6.359148902,1213.371744
21772,2,3,80,86.71010034,-5.145482705,6.017821674,-2.125817759,5.761581269,5.805608499,2164.199471
21773,2,3,80,68.8047213,10.34539714,-9.811680569,-2.636634459,5.691928004,6.439205003,2932.243814
21774,1,3,76,87.1114152,-7.064259633,3.580469732,-1.919185298,6.48684869,5.738666187,2188.597738
21775,1,3,76,86.48047888,-7.084371628,0.681152532,-2.469453533,5.92030397,5.892839412,2319.628473
21776,1,3,76,78.82198285,-5.276428149,-0.578417944,-1.81167531,6.326195522,6.04541277,1402.153886
21777,6,3,73,90.99626066,8.497902894,8.256809667,1.799282924,5.889644679,6.292327641,1990.746151
21778,1,3,76,82.16015837,-6.553374153,3.882745734,-1.935292788,6.471598727,6.153098886,1564.873469
21779,4,3,72,88.94495602,3.130545869,4.654065294,-2.099134028,5.937149908,6.302051,2556.892425
21780,2,3,80,87.36575174,-2.613830072,7.559625149,-2.578540246,5.588269688,6.027069777,2151.402376
21781,5,3,72,84.59046312,-2.11214806,1.051487604,-1.301330215,5.928398463,5.906566517,1193.81243
21782,3,3,77,86.36972679,8.496041751,5.748396348,3.698788661,6.512188953,5.80723328,1854.18119
21783,3,3,77,85.77450923,9.171083785,8.741301998,3.86684698,6.569223213,5.999640051,2054.306299
21784,4,3,72,86.14808479,-8.659840297,9.008211986,-2.212383507,5.692399094,6.061481621,1574.665263
21785,2,3,80,88.3964299,-1.169064819,11.18312719,-2.527416415,5.897328375,6.327340848,2322.685418
21786,4,3,72,89.8756948,2.23595849,8.016997084,-1.976350042,5.838710107,6.063647341,2530.452101
21787,2,3,80,85.66133775,-5.422340239,8.060377894,-2.125085992,5.909655516,6.112373942,1960.884869
21788,4,3,72,93.59272366,-3.285431038,9.539506704,-1.929873167,5.804232965,6.269584402,2225.3408
21789,2,3,80,72.06550915,4.419545683,-7.159318987,-2.561635099,5.641682504,5.799885901,2502.647787
21790,4,3,72,92.96749932,-5.100732294,9.072646659,-1.507458393,6.242853762,6.267721342,2317.404731
21791,3,3,77,84.24591637,10.41507733,7.370232641,4.073768195,6.534438003,6.25793498,1767.310454
21792,3,3,77,84.855284,5.798672324,10.29014602,4.112431673,6.560852293,6.280086637,1972.623007
21793,1,3,76,86.62295576,-9.638301261,2.954797004,-1.856329213,6.352501651,6.183062571,2125.685731
21794,5,3,72,90.32133259,-6.316039808,6.053655873,-1.889923316,5.838192685,6.088095266,1954.80218
21795,4,3,72,92.50005559,-8.90354114,6.949874791,-2.110698811,5.867431545,6.344055542,2237.568207
21796,6,3,73,75.58114314,-2.350829495,-1.803304405,2.146617543,5.976509261,6.322872945,2265.681645
21797,3,3,77,81.8511571,0.805829737,3.90122832,4.038228343,6.415765394,6.281845965,2245.367475
21798,6,3,73,93.02815028,10.06636309,7.997378396,1.929855655,6.006456022,6.052287406,2003.073303
21799,1,3,76,80.48192068,-8.215409157,2.195778225,-1.819003749,6.300450501,6.553419853,1407.281213
21800,2,3,80,74.45177371,8.05571276,-7.321409986,-1.418509544,5.757450193,6.242251585,2635.853539
21801,6,3,73,76.89368457,-4.692546174,-0.92664809,2.146947774,5.940372395,5.912569282,2132.845836
21802,4,3,72,92.12507886,-5.436612744,8.047190643,-1.893653007,5.816180569,6.377900667,2335.597406
21803,5,3,72,89.37912062,-4.396502803,8.403469136,-0.615819244,6.06339,6.10483977,1933.467128
21804,2,3,80,73.91656324,5.160133588,-8.250571286,-1.884080999,6.061831002,6.135535127,2645.20265
21805,2,3,80,89.09319694,-7.82156508,7.95925696,-1.940568914,5.675536825,6.244621944,2175.782875
21806,3,3,77,86.58997496,4.851419627,9.116786063,4.008308618,6.39034226,6.323957927,2192.53483
21807,4,3,72,93.11853603,-3.537045865,8.747962065,-2.038604106,6.02623889,5.715522074,2279.377016
21808,4,3,72,93.91913161,-6.020023643,11.23799428,-1.932409795,5.949783493,6.201971567,2389.62368
21809,3,3,77,85.50907672,9.330751538,5.79613724,4.654772565,6.394284126,6.367864957,2172.283137
21810,4,3,72,92.31598503,-6.676817081,10.33520204,-1.891954722,6.132818707,6.133755214,2347.988007
21811,5,3,72,90.56763733,-1.325929406,8.741654976,-1.192376948,6.073089448,6.277244977,1829.779796
21812,3,3,77,81.62293357,2.738947113,5.12276525,4.16339996,6.390724693,6.103125406,2043.449761
21813,4,3,72,92.0071255,-4.62629806,9.109938126,-1.972194469,5.880943086,6.238802884,2249.711959
21814,6,3,73,92.53411763,3.935317023,9.768141629,1.833268979,6.005147547,6.325468031,2025.989684
21815,5,3,72,83.77959965,-3.837361948,4.533231708,-0.925069962,6.02295642,5.966985781,422.5085671
21816,1,3,76,87.44012815,-9.13994796,1.354475257,-2.004542631,6.415074942,6.178449961,2120.313372
21817,3,3,77,82.8216753,3.659279234,5.024420132,3.954292508,6.715566087,6.210000045,2100.182099
21818,3,3,77,85.97394808,3.410111549,8.78483167,4.263743014,6.419836848,6.300791595,2086.953615
21819,2,3,80,86.64948362,-8.712814431,7.108586362,-2.123804466,5.97396896,6.254897993,2199.051191
21820,2,3,80,90.52268508,-7.572782652,9.90699612,-2.414035264,5.791462038,6.270228981,2385.493964
21821,2,3,80,81.56347099,-6.075035239,2.253212659,-2.447769002,5.859042848,6.518788394,1970.648145
21822,2,3,80,85.41424035,-0.630045883,8.123467295,-2.262366981,5.785919548,6.339662807,2348.802574
21823,4,3,72,93.55219297,-5.865484401,11.34088734,-1.679945499,5.944800681,6.039908152,2546.886242
21824,2,3,80,75.83347378,4.549124973,-4.447872753,-1.989545907,6.12472374,6.101773833,2594.834263
21825,1,3,76,88.70417776,-8.032126558,1.131005957,-2.183411803,6.169639684,6.135328649,2122.55239
21826,2,3,80,81.9203684,-5.503606006,3.662898367,-2.05776493,6.040616572,6.115011617,1462.778696
21827,4,3,72,88.75635149,1.201238401,5.311410078,-2.245004835,5.842391238,6.356709193,2401.07857
21828,6,3,73,89.85806743,9.629976325,7.019106287,1.692050547,5.844041772,6.276991119,1800.109555
21829,3,3,77,85.05404529,12.01926944,5.987225284,4.262869008,6.560814212,6.478312607,1780.370932
21830,1,3,76,75.33646098,7.616799565,-7.241699114,-1.842393518,6.119791581,6.007038646,3005.273423
21831,2,3,80,81.35269103,-5.974593382,5.417491371,-2.636532955,5.793043682,6.06354652,1831.336515
21832,3,3,77,84.88187339,8.884516148,5.147169459,4.506404229,6.374345578,6.156707293,2187.124911
21833,4,3,72,86.45996109,-6.622184329,5.595682569,-2.227427589,5.63425915,6.447933557,1611.531743
21834,1,3,76,88.79421049,-8.006548287,4.09450286,-2.195367421,6.127059734,5.916838439,2308.630246
21835,2,3,80,85.30406778,-2.328919666,10.6119888,-2.989533092,5.276446287,6.430164111,2170.992625
21836,6,3,73,76.89556423,-1.075297067,-4.433952774,1.969572803,5.875222192,6.333942997,2125.514194
21837,2,3,80,85.47367914,-3.302360518,7.560559422,-2.152890928,5.551736665,6.217458992,2182.909372
21838,4,3,72,87.38295572,2.368411825,3.219495676,-2.139763368,5.779607227,6.474838633,2369.710574
21839,1,3,76,89.38456761,-7.203449819,2.878963703,-2.385722927,6.087900705,6.113286012,2163.337807
21840,5,3,72,90.39265793,-9.471628605,5.615364169,-1.681507637,5.62326078,6.064686254,2023.423377
21841,4,3,72,92.6041596,-4.788118822,12.30893971,-1.813868474,6.110308414,6.177091821,2340.146818
21842,5,3,72,83.19372297,-4.541464863,2.870381019,-1.523420331,5.90489799,6.392552922,1105.050899
21843,6,3,73,85.31815282,8.485571831,5.003814196,2.313188025,5.963278951,6.164552096,1271.428361
21844,5,3,72,89.52284109,-9.374731089,7.635356289,-1.773208637,5.747134161,6.01174771,1895.724768
21845,6,3,73,75.93543103,-5.886784727,-1.46300872,1.787473776,5.722436086,6.096906378,2164.799662
21846,3,3,77,85.29090724,9.982841056,8.04188524,3.85561326,6.646112453,6.405372043,2027.801777
21847,3,3,77,84.96943861,8.459067982,6.803815774,3.943488751,6.447713501,5.863231061,1921.863332
21848,2,3,80,88.98968183,-7.19073107,11.39315772,-2.387798943,5.962564973,6.498182374,2213.598928
21849,3,3,77,82.07877989,2.155188929,4.739964896,4.118569601,6.508535815,6.285163525,2160.931479
21850,1,3,76,76.9202325,3.311245643,-5.005668643,-1.911542824,6.251959986,6.156139412,2788.373186
21851,6,3,73,91.90412345,5.568940374,10.81191023,2.159389305,6.030271179,6.251932867,2013.711669
21852,2,3,80,84.2731934,-1.973032672,8.94155726,-2.616864585,5.577415196,6.255790697,2255.323998
21853,1,3,76,81.58777297,-6.056755077,1.678733791,-1.817255029,6.500119993,6.233353217,1253.920742
21854,3,3,77,86.05057193,7.469719421,7.432232939,4.107283649,6.483006887,5.567706102,2129.042287
21855,2,3,80,89.55526839,-3.378154263,10.19534084,-1.79261177,6.125116946,5.877045483,2220.802326
21856,4,3,72,88.16040206,2.082550183,4.099577223,-1.811926824,5.877375074,6.505809577,2592.252183
21857,1,3,76,82.02468608,1.123781396,-0.513452979,-2.406007452,6.341705053,6.427864858,2477.402903
21858,6,3,73,91.24026391,2.92620774,9.603485382,1.96475085,6.029532116,6.050231971,2064.341398
21859,2,3,80,88.24384197,-9.11131367,5.313717782,-1.50662861,5.681123908,6.293213231,2088.017468
21860,2,3,80,86.10644861,-2.888030089,6.238098648,-1.956656526,5.498342366,6.197548469,2281.42065
21861,3,3,77,87.04380187,6.055660478,10.55406313,3.821246295,6.557842498,6.23098681,2336.028465
21862,3,3,77,86.91543806,4.315189814,7.677525191,3.979606333,6.621644796,6.240132351,2095.893096
21863,2,3,80,90.33668896,-5.810715978,10.56330601,-2.073358561,5.892719516,6.290213451,2400.058098
21864,2,3,80,89.59245981,-1.117668297,10.59633925,-2.471951412,6.21366105,5.954628579,2266.307158
21865,6,3,73,84.86811879,9.488354961,3.908146787,2.051679073,5.989706406,6.135301319,1258.610166
21866,3,3,77,85.92195904,5.295637782,6.696868136,4.202259044,6.543900028,6.290791562,2079.472685
21867,1,3,76,84.90449055,-8.921018764,5.952139268,-2.064890586,6.362125772,6.419383595,2120.667209
21868,4,3,72,79.59908153,3.476471179,-2.357934667,-2.034979874,5.829635331,6.2019566,2612.843758
21869,4,3,72,93.25618946,-8.135099936,10.66277758,-2.161577237,6.010210201,6.340151642,2368.498731
21870,3,3,77,82.60743429,-0.926919658,4.621513006,3.943340028,6.496790126,6.216453586,2295.154433
21871,1,3,76,77.42252466,3.449361828,-5.191452235,-1.277922545,6.655998207,6.228448231,2802.014238
21872,3,3,77,83.2434463,3.871232311,4.955647274,4.147417361,6.432897804,6.30009119,2145.333912
21873,3,3,77,87.31737136,3.53632001,9.915661452,3.864029503,6.563326834,6.254682929,2059.773071
21874,6,3,73,76.69246698,-0.209752705,-0.358469008,2.717846226,6.035735477,6.518410016,2247.302179
21875,1,3,76,77.06641909,5.440403865,-3.181771349,-1.868705466,6.407702799,6.090719016,2926.674413
21876,1,3,76,75.69709291,8.661744821,-6.88965458,-1.799537768,6.44714557,6.3303986,3023.52236
21877,1,3,76,82.236877,1.732567985,2.734026519,-2.026074709,6.294178837,6.223480747,2406.603554
21878,5,3,72,71.41735821,3.446990168,-9.703149931,-1.338827485,5.89091133,5.834462088,2146.142333
21879,1,3,76,85.91056749,-5.223688352,6.22088295,-2.204662543,6.395086303,5.985445874,2230.740048
21880,4,3,72,92.44406038,-9.607051241,4.542015503,-2.105605973,5.828769793,6.269784268,2228.276584
21881,6,3,73,75.41028797,0.417014047,-9.074828933,2.130551283,5.912651782,5.883980651,2219.918675
21882,4,3,72,89.31369208,2.120660182,2.702816364,-2.052179971,5.805754342,6.558077695,2488.340519
21883,3,3,77,87.53976586,7.270102644,7.255916017,4.096835267,6.449724345,6.275030905,2398.188843
21884,6,3,73,91.12708424,3.813079074,10.59417611,2.128993472,6.027772748,6.642417762,2108.529251
21885,2,3,80,86.65726579,-1.642093465,9.137373141,-1.925990091,6.031518468,6.224027393,2024.799456
21886,2,3,80,81.75501685,-3.889825095,3.464057988,-2.204132755,5.755080079,6.202229452,1736.781509
21887,2,3,80,86.15211006,0.908140486,10.10112046,-2.796100996,5.599976075,6.308723028,2299.4261
21888,3,3,77,88.10799565,4.202378839,12.82758719,3.899968699,6.528633608,6.289354444,2367.051227
21889,2,3,80,85.80498287,-6.849967169,6.286586011,-2.580477489,5.550300326,6.182798316,2403.505553
21890,2,3,80,74.85068423,1.709810651,-8.946513426,-2.047164531,5.984704331,6.294998764,2578.079749
21891,6,3,73,92.44493122,11.05926184,8.422833275,2.081344553,6.033766802,5.902267305,2049.351932
21892,3,3,77,85.20209465,6.361949219,11.06779761,3.970113343,6.57325071,6.235064433,2074.307944
21893,2,3,80,90.61849467,-1.639688014,8.518193464,-2.111651364,5.839925193,6.259763307,2297.250666
21894,1,3,76,87.22937508,-8.724488834,0.744896055,-2.556402469,5.958339961,5.767915841,2329.475005
21895,1,3,76,77.46141169,4.167645591,-4.152863893,-1.579321472,6.593891275,6.375931129,2918.515785
21896,4,3,72,91.12147853,-3.677722498,10.98207704,-1.949638974,6.056188197,5.945007535,2303.322158
21897,1,3,76,85.00370924,-8.33379726,4.917300047,-1.923112467,6.38333069,6.697604323,2218.773155
21898,2,3,80,86.73415241,-6.985658106,10.16341439,-2.624622992,5.815815812,6.021757888,2466.699346
21899,2,3,80,81.49074153,-4.192138556,5.512848722,-2.562566633,5.692365821,5.948894286,1805.725561
21900,1,3,76,77.52832608,5.10485006,-4.235894871,-2.097191022,6.30516057,6.264619567,3056.026991
21901,1,3,76,76.89667618,7.113967398,-4.505385872,-2.342133547,6.039907391,6.07015037,2912.587074
21902,1,3,76,81.48059596,-2.642712071,3.474998981,-1.599071623,6.512300038,6.456593942,1435.432623
21903,4,3,72,80.411933,7.313802385,-3.574746642,-1.757655406,5.886991182,6.268250475,2746.444324
21904,3,3,77,85.32341034,10.77641441,4.294236549,3.853453731,6.44451252,6.216823192,1741.022655
21905,3,3,77,87.91386132,6.229184194,10.59418986,3.828399439,6.504944466,5.984263289,2133.27756
21906,6,3,73,89.41754755,2.919177438,9.01605975,2.075899091,5.995064781,5.96493352,1895.019097
21907,1,3,76,86.82355612,-6.160378188,4.556214884,-2.477745181,5.739004964,5.99346911,2282.145392
21908,3,3,77,82.56700277,-1.234727755,4.956883413,4.098133995,6.595145858,5.968943526,2264.178423
21909,4,3,72,93.75148952,-7.752470385,10.24024135,-2.222903937,5.836370638,6.278766229,2420.767389
21910,2,3,80,88.22721381,-0.426789677,7.517077653,-2.117419708,5.982868847,6.032121637,2286.548899
21911,3,3,77,84.07661062,0.162639396,4.329855876,4.175732829,6.384759834,6.229888489,2199.88545
21912,1,3,76,86.16416141,-8.497594619,2.664808655,-1.877122848,6.330773154,6.191934596,2180.185196
21913,1,3,76,75.47421014,4.74524152,-5.518662247,-1.827022407,6.269452307,6.010227881,2798.058361
21914,4,3,72,79.84540397,4.147661628,-3.69826181,-1.864363401,5.770874239,6.028693396,2684.473747
21915,6,3,73,91.76624615,4.329905684,8.974513789,1.920203113,6.043239683,5.906228126,1925.246961
21916,2,3,80,74.99735205,3.211460766,-1.954200817,-2.480078494,5.933842596,6.450751907,2106.780274
21917,1,3,76,80.03792698,-6.312436652,-0.10724701,-1.971007015,6.365276859,6.18844758,1305.680596
21918,4,3,72,88.21375045,1.092075078,3.95839922,-2.055564327,5.774745435,6.244957139,2414.622961
21919,3,3,77,84.56265186,10.05852802,3.832924153,4.144854983,6.280247368,6.028017124,1615.403066
21920,6,3,73,91.05122426,7.869432289,6.922744399,2.145558528,5.976988628,6.09740408,1924.376451
21921,2,3,80,87.96197714,-3.149753491,8.413256729,-2.016736323,5.764551506,6.371181175,2130.149449
21922,5,3,72,91.09666104,-1.95918719,12.46208843,-1.192227161,6.005495546,6.301282051,1919.32862
21923,6,3,73,90.41401628,7.125730619,8.869741627,1.732862577,5.888790775,6.362897661,1975.905387
21924,6,3,73,78.66627693,-10.64037257,0.212398721,1.8182402,5.745125715,6.219633054,2270.984054
21925,4,3,72,86.0340033,-5.625990415,9.549843477,-2.077361907,5.8215575,6.606838468,1740.527903
21926,3,3,77,84.4021666,5.347878227,8.800921687,4.124895848,6.57273356,6.069036452,1983.562515
21927,1,3,76,79.38067588,-8.943428458,0.613425366,-1.829523295,6.248644901,6.428674121,1622.673343
21928,4,3,72,90.75385978,-3.812530883,8.666801955,-2.086694057,5.768525885,6.277309252,2229.780871
21929,4,3,72,81.60642297,5.480418555,-2.254492659,-1.908324284,5.874953565,5.939094169,2591.635248
21930,3,3,77,87.153672,7.519839582,12.34134694,3.927257917,6.577893005,6.348356749,2235.853208
21931,4,3,72,92.32546746,-7.183599793,3.458281074,-2.021859182,5.838135225,6.097551688,2154.877121
21932,3,3,77,82.21036338,-1.817664255,5.200397611,4.14582176,6.472077705,6.196304081,2258.322709
21933,3,3,77,85.23085747,9.465180382,5.026116403,4.215741651,6.519164758,6.617965465,2010.449839
21934,6,3,73,76.5584448,-3.254539395,-4.591389256,1.887399343,5.866880566,6.155376217,2220.395515
21935,4,3,72,92.25678629,-5.871076603,9.102129515,-1.833715683,5.817217321,6.379650119,2372.799253
21936,4,3,72,93.43091359,-3.901895207,9.409743505,-1.881223459,6.106944516,6.283542326,2331.950241
21937,1,3,76,91.1997914,-8.650972805,3.858394111,-2.141918083,6.220604634,6.161232238,2279.981407
21938,2,3,80,72.98668412,4.386340891,-6.342651682,-2.259629192,5.869405383,5.999720598,2473.237581
21939,1,3,76,88.43026621,-8.674083243,3.137101562,-1.941449519,6.14501221,6.659710234,2257.394376
21940,1,3,76,86.71047297,-7.149060682,1.345220887,-2.028638937,6.39799898,6.36990002,2160.087722
21941,1,3,76,74.5384449,6.815178991,-5.215346852,-1.483916712,6.600158757,6.353275783,2885.912708
21942,6,3,73,77.54655071,-0.234042233,-3.622486568,2.166967254,5.829140654,6.217289114,2166.32947
21943,1,3,76,72.723198,5.569845247,-6.656594088,-1.680945519,6.469577359,6.388988962,2869.192701
21944,5,3,72,80.56000905,0.145016998,0.276395403,-1.280543466,5.638159348,6.229158775,1825.565018
21945,4,3,72,87.43415876,0.094104435,6.891654837,-1.878470018,6.00781917,6.190593011,2369.448869
21946,6,3,73,76.27498566,-3.573545406,-1.773644039,1.947047057,5.988679275,6.192676237,2079.839679
21947,4,3,72,79.59223027,4.550999748,-2.243421759,-1.978528097,5.847409396,6.044128496,2544.697474
21948,1,3,76,74.66278977,4.014714368,-6.330907668,-1.479222206,6.428965032,6.403573153,2776.524588
21949,2,3,80,81.50963716,-7.812589844,4.897407059,-2.411989671,5.60231662,6.1477101,1710.527015
21950,3,3,77,85.33687241,8.460825626,5.374980012,4.280027523,6.356788779,6.138509056,2011.921961
21951,4,3,72,91.48181019,-4.486689014,8.829125263,-1.796696968,5.894542462,5.668739242,2196.421478
21952,3,3,77,86.1786457,11.38670266,4.199579919,4.071235755,6.439986203,6.049809908,1944.921515
21953,3,3,77,80.65506007,-1.398697931,6.091024964,4.26717759,6.375703197,5.859394261,2097.851145
21954,6,3,73,91.8980576,4.898510004,7.888843651,1.998795064,5.781255387,6.047763445,2072.401894
21955,3,3,77,83.80770731,-1.480552077,3.112792613,3.815952708,6.689682079,6.581644643,1963.456161
21956,1,3,76,84.07079878,0.98388682,4.674715959,-2.301258022,6.296244477,6.257729375,2195.155076
21957,1,3,76,82.19241071,-6.808500744,0.2427636,-1.886213445,6.152081552,5.963959786,1123.67814
21958,1,3,76,78.95174576,3.145594887,-5.28924329,-1.718565142,6.466993522,6.027762297,2940.038556
21959,4,3,72,94.46270143,-6.683164758,9.357302639,-2.121020751,5.908202487,6.273960209,2232.963797
21960,4,3,72,85.12559222,-8.173026232,3.680133107,-2.365475828,5.554378742,6.560597292,1462.397298
21961,1,3,76,82.85551009,3.27294167,4.208630668,-1.909423814,6.443841206,6.019308427,2244.224782
21962,1,3,76,77.35127106,3.345514572,-6.128509839,-1.512085111,6.222992202,6.013428426,2801.566119
21963,1,3,76,89.34648508,-4.817534806,4.369440526,-2.191521523,6.082086188,6.350811648,2229.443125
21964,5,3,72,80.1707451,-6.739749248,5.448793983,-1.134202097,5.454459623,6.221230922,1232.007821
21965,5,3,72,85.22323277,-0.491092888,-0.41589362,-0.740076092,6.09493852,6.079710154,659.0085056
21966,4,3,72,89.0673744,0.50159,6.34743558,-1.839104329,5.820454016,5.943898913,2374.898366
21967,2,3,80,86.33270367,-8.810283389,7.574398213,-1.929078567,5.894606283,5.943001541,2006.921939
21968,6,3,73,90.61306256,8.564293951,8.411220599,2.374573294,6.044611803,6.578038646,1925.017363
21969,5,3,72,89.63427251,-4.526806863,6.79874713,-1.477097249,5.729733018,6.289328178,1885.661281
21970,2,3,80,75.1817464,5.834541404,-5.779280372,-2.288699835,5.737469109,6.335894729,2632.87925
21971,2,3,80,74.4885677,1.757837115,-4.943932261,-2.209501396,5.899173944,6.265476736,2394.152939
21972,4,3,72,93.81741103,-7.633832674,7.212360607,-1.831893681,5.977917876,6.197268449,2220.143539
21973,4,3,72,92.93224477,-5.615349715,6.353419257,-1.996034207,5.921971443,6.314998463,2193.644066
21974,1,3,76,88.18588575,-9.059228914,5.978952752,-1.705437837,6.554117105,5.694991962,2260.605991
21975,4,3,72,92.95042034,-3.367761504,10.78099112,-1.837821733,6.053656364,6.21839756,2389.529537
21976,4,3,72,79.62883867,2.972205615,-1.656205644,-1.709806569,5.99134656,6.082109385,2404.800305
21977,4,3,72,85.06342964,-7.0042479,1.001396736,-2.064414895,5.809910758,6.427533794,1134.296722
21978,3,3,77,85.17836994,11.29406443,6.882563709,3.828928001,6.594626129,6.005251004,1988.53286
21979,2,3,80,89.02924027,-4.108755421,8.105453242,-1.662454874,6.217288584,6.223008161,2283.364981
21980,1,3,76,84.93830001,-10.57279174,3.958855918,-1.492070373,6.700997954,6.144267174,2216.605681
21981,3,3,77,86.07348544,11.52675608,6.335899741,3.85581003,6.666717338,5.909074525,1724.81674
21982,3,3,77,87.2919511,10.89802461,5.437600379,4.170695178,6.53848602,6.078464417,2293.952768
21983,3,3,77,86.64600775,9.031554895,7.19550575,4.513506862,6.404950804,6.256260392,2527.993317
21984,3,3,77,85.66452615,8.656374046,3.345289703,4.455859286,6.258119112,6.08558061,1801.559462
21985,6,3,73,91.10875431,2.663037208,9.036457337,2.317858457,6.096097346,5.881714857,2053.19607
21986,2,3,80,86.49310525,-7.282248881,10.61863319,-1.808300373,5.905993701,6.195223819,2174.314098
21987,3,3,77,82.75024481,-0.749771096,5.809308286,4.391530381,6.369173975,6.417850968,2385.28694
21988,4,3,72,91.99074142,-5.776456772,10.48344038,-1.828965479,6.114330765,6.207929371,2242.631311
21989,5,3,72,82.61652507,-1.73227941,2.741023697,-1.4033138,5.970333799,6.094233736,1532.219184
21990,2,3,80,84.58583792,1.309570037,6.750070403,-2.700126655,5.442518493,6.037500322,1967.192692
